# string-xref names: 0x<rva>|<qualified name>|tier|votes|<mangled>
0x004CC617|ArrowProjectile::GetSaveSize|T1|2|?GetSaveSize@ArrowProjectile@@UAAGI@Z
0x004CCCBC|ArrowProjectile::SaveGame|T2|4|?SaveGame@ArrowProjectile@@UAAXI@Z
0x004CD505|ArrowProjectile::LoadGame|T2|5|?LoadGame@ArrowProjectile@@UAAXII@Z
0x004CD6A0|ArrowProjectile::FinishInitLoadGame|T2|1|?FinishInitLoadGame@ArrowProjectile@@UAAXII@Z
0x004CDAF0|TESObjectREFR::LoadHavokDataForCollisionObjectPreVersion81|T2|1|?LoadHavokDataForCollisionObjectPreVersion81@TESObjectREFR@@SAXPAVbhkNiCollisionObject@@AAUObjectRecData@bhkWorldNS@@@Z
0x004CE9DE|AlarmPackage::GetSaveSize|T2|1|?GetSaveSize@AlarmPackage@@UAAGXZ
0x004CEB50|BaseProcess::GetSaveSize|T2|1|?GetSaveSize@BaseProcess@@UAAGIPAVMobileObject@@@Z
0x004CEC12|BaseProcess::SaveGame|T2|2|?SaveGame@BaseProcess@@UAAXIPAVMobileObject@@@Z
0x004CEE5D|BaseProcess::LoadGame|T2|5|?LoadGame@BaseProcess@@UAAXIIPAVMobileObject@@@Z
0x004D2275|hkSubStreamWriter::hkSubStreamWriter|T2|1|??0hkSubStreamWriter@@QAA@PAVhkStreamWriter@@@Z
0x004D319E|CharacterProgression::BeginLevelUp|T2|1|?BeginLevelUp@CharacterProgression@@QAAXXZ
0x004D3290|CharacterProgression::RewardExperience|T2|1|?RewardExperience@CharacterProgression@@QAAXH@Z
0x004D3BDD|FollowerBarks::GetBarkTopicByType|T1|11|?GetBarkTopicByType@FollowerBarks@@SAPAVTESTopic@@W4FollowerBarkType@1@@Z
0x004D7980|HighProcess::~HighProcess|T2|1|??1HighProcess@@UAA@XZ
0x004F5D6D|HighProcess::ProcessUseWeapon|T2|1|?ProcessUseWeapon@HighProcess@@MAA_NPAVActor@@@Z
0x004F7C21|HighProcess::ProcessUseItemAt|T2|1|?ProcessUseItemAt@HighProcess@@MAA_NPAVActor@@@Z
0x004F8B04|HighProcess::GetSaveSize|T1|2|?GetSaveSize@HighProcess@@UAAGIPAVMobileObject@@@Z
0x004F92E7|HighProcess::SaveGame|T2|3|?SaveGame@HighProcess@@UAAXIPAVMobileObject@@@Z
0x004F9320|HighProcess::SaveGame|T2|1|?SaveGame@HighProcess@@UAAXPAVBGSSaveFormBuffer@@@Z
0x004F95AB|HighProcess::RunDetection|T2|1|?RunDetection@HighProcess@@MAAXPAVActor@@M@Z
0x004F9ED9|HighProcess::ShouldRunCombatDetection|T2|1|?ShouldRunCombatDetection@HighProcess@@IAA_NPAVActor@@0@Z
0x004F9F28|HighProcess::ShouldWaitForEscortTarget|T2|1|?ShouldWaitForEscortTarget@HighProcess@@AAA_NPAVActor@@0AAVPathingLocation@@PA_N@Z
0x004F9FA9|HighProcess::LoadGame|T2|3|?LoadGame@HighProcess@@UAAXIIPAVMobileObject@@@Z
0x004FD308|HighProcess::StartTorchSound|T2|1|?StartTorchSound@HighProcess@@UAAXPAVActor@@@Z
0x004FDCFA|HighProcess::CheckTargetCombatDetectionState|T2|1|?CheckTargetCombatDetectionState@HighProcess@@IAA_NPAVActor@@0@Z
0x004FF940|HighProcess::GetCurrentHeadTrackTypeString|T1|4|?GetCurrentHeadTrackTypeString@HighProcess@@UAAPBDXZ
0x00503CD0|LipSyncBackgroundManager::BuildLipSynicFile|T2|1|?BuildLipSynicFile@LipSyncBackgroundManager@@QAAXPAVMobileObject@@PBD@Z
0x00503E20|LipTask::GetDescription|T2|1|?GetDescription@LipTask@@UAA_NPADI@Z
0x00503F90|LipTask::Run|T2|1|?Run@LipTask@@UAAXXZ
0x00504220|>::LockFreeMapInterface::SetAt|T2|1|?SetAt@LockFreeMapInterface@?$LockFreeMap@_JV?$NiPointer@V?$BSTask@_J@@@@@@QAA_NI_JABV?$NiPointer@V?$BSTask@_J@@@@_N@Z
0x00504430|*>::CopyKey|T2|1|?CopyKey@?$LockFreeStringMap@PAVModel@@@@UAAPBDPBD@Z
0x0050DA8C|Crime::GetSaveSize|T2|1|?GetSaveSize@Crime@@QAAGXZ
0x0050DD50|Crime::SaveGame|T2|2|?SaveGame@Crime@@QAAXXZ
0x0050E1FD|LowProcess::LoadGame|T2|3|?LoadGame@LowProcess@@UAAXIIPAVMobileObject@@@Z
0x0051DF98|MapMenu::UpdateQuests|T2|1|?UpdateQuests@MapMenu@@IAAXXZ
0x0051F8A6|MiddleHighProcess::SitOrSleep|T2|1|?SitOrSleep@MiddleHighProcess@@MAA_NPAVActor@@@Z
0x0052034F|MiddleHighProcess::ProcessGetUp|T2|1|?ProcessGetUp@MiddleHighProcess@@MAA_NPAVActor@@@Z
0x00521E00|MiddleHighProcess::ReparentWeapon|T2|3|?ReparentWeapon@MiddleHighProcess@@QAAX_NPAVBipedAnim@@PAVAnimation@@PAVActor@@@Z
0x00522558|ExtraDataList::GetSaveSize|T2|1|?GetSaveSize@ExtraDataList@@QAAGIPAVTESObjectREFR@@@Z
0x00522B20|LowProcess::SaveGame|T2|2|?SaveGame@LowProcess@@UAAXIPAVMobileObject@@@Z
0x00522B80|BSTempEffectGeometryDecal::SaveGame|T2|1|?SaveGame@BSTempEffectGeometryDecal@@UAAXXZ
0x00523533|MiddleHighProcess::LoadGame|T2|3|?LoadGame@MiddleHighProcess@@UAAXIIPAVMobileObject@@@Z
0x0052BCF0|MiddleLowProcess::Update|T2|2|?Update@MiddleLowProcess@@UAAXPAVMobileObject@@@Z
0x0052C29D|LowProcess::Update|T2|1|?Update@LowProcess@@UAAXPAVMobileObject@@@Z
0x0052C540|MiddleLowProcess::GetSaveSize|T1|2|?GetSaveSize@MiddleLowProcess@@UAAGIPAVMobileObject@@@Z
0x0052C720|MiddleLowProcess::SaveGame|T1|4|?SaveGame@MiddleLowProcess@@UAAXIPAVMobileObject@@@Z
0x0052C820|MiddleLowProcess::LoadGame|T2|3|?LoadGame@MiddleLowProcess@@UAAXIIPAVMobileObject@@@Z
0x00532880|MobileObject::SpeakSoundFunction|T2|1|?SpeakSoundFunction@MobileObject@@UAAMPBDAAVBSSoundHandle@@W4DIALOGUE_EMOTION@@IHPAVTESIdleForm@@3PAVTESObjectREFR@@_N5555@Z
0x0053455A|MobileObject::UpdateSoundCallBack|T2|1|?UpdateSoundCallBack@MobileObject@@UAAXXZ
0x00539BF1|PlayerCharacter::InitLoadGame|T1|2|?InitLoadGame@PlayerCharacter@@UAAXPAVBGSLoadFormBuffer@@@Z
0x0053A5A0|PlayerCharacter::RequestPositionPlayer|T2|1|?RequestPositionPlayer@PlayerCharacter@@QAAXPAUPLAYER_TARGET_LOC@@@Z
0x0053C692|PlayerCharacter::SetSlowMoCamera|T2|1|?SetSlowMoCamera@PlayerCharacter@@QAAXPAVTESObjectREFR@@M_NW4LIMB_ENUM@BGSBodyPart@@@Z
0x00540BA4|VATSMenu::DoIdle|T2|1|?DoIdle@VATSMenu@@UAAXXZ
0x00544D44|PlayerCharacter::UpdateFlyCamera|T2|1|?UpdateFlyCamera@PlayerCharacter@@QAAXM_N@Z
0x0054BC42|TESFurniture::Activate|T2|1|?Activate@TESFurniture@@UAA_NPAVTESObjectREFR@@0_NPAVTESBoundObject@@H@Z
0x0054BD91|PlayerCharacter::CanFastTravel|T2|1|?CanFastTravel@PlayerCharacter@@QAA_NXZ
0x0054C870|PlayerCharacter::QueuePlayerAnims|T2|2|?QueuePlayerAnims@PlayerCharacter@@QAAXW4IO_TASK_PRIORITY@@PAVQueuedFile@@@Z
0x0054CC05|PlayerCharacter::Set3D|T2|1|?Set3D@PlayerCharacter@@UAAXPAVNiAVObject@@_N@Z
0x0054DB80|PlayerCharacter::ExportProgressData|T2|6|?ExportProgressData@PlayerCharacter@@QAAXW4PROGRESS_EVENT@1@@Z
0x0054DF60|PlayerCharacter::RewardKarma|T2|1|?RewardKarma@PlayerCharacter@@QAAXH@Z
0x0054F4DC|Interface::GetMeshesFolder|T2|1|?GetMeshesFolder@Interface@@SAPBDXZ
0x0054F5A4|PlayerCharacter::CloneInventory3D|T2|1|?CloneInventory3D@PlayerCharacter@@QAAPAVNiNode@@_N@Z
0x005516A5|PlayerCharacter::FocusOnActor|T2|1|?FocusOnActor@PlayerCharacter@@QAAXPAVMobileObject@@M_N@Z
0x00552E60|LowProcess::GetSaveSize|T2|1|?GetSaveSize@LowProcess@@UAAGIPAVMobileObject@@@Z
0x005535EA|MiddleHighProcess::GetSaveSize|T2|1|?GetSaveSize@MiddleHighProcess@@UAAGIPAVMobileObject@@@Z
0x0055384F|PlayerCharacter::SaveGame|T1|3|?SaveGame@PlayerCharacter@@UAAXI@Z
0x005552F5|TESSpellList::LoadGame|T2|6|?LoadGame@TESSpellList@@UAAXII@Z
0x00556D61|PlayerCharacter::LoadGame|T2|4|?LoadGame@PlayerCharacter@@UAAXII@Z
0x0055A5F4|PlayerCharacter::DamageModActorValue|T2|1|?DamageModActorValue@PlayerCharacter@@UAAXW4Index@ActorValue@@HPAVActor@@@Z
0x0055A837|PlayerCharacter::DamageModActorValue|T2|1|?DamageModActorValue@PlayerCharacter@@UAAXW4Index@ActorValue@@MPAVActor@@@Z
0x0055C8F3|PlayerCharacter::CheckPoisonWeapon|T2|1|?CheckPoisonWeapon@PlayerCharacter@@QAAXPAVAlchemyItem@@@Z
0x0055D041|PlayerCharacter::Preload1stPersonAnimsFileList|T2|6|?Preload1stPersonAnimsFileList@PlayerCharacter@@QAAXXZ
0x0055D3F0|PlayerCharacter::Load3D|T2|1|?Load3D@PlayerCharacter@@UAAPAVNiAVObject@@_N@Z
0x00560F13|PlayerCharacter::AddGunWobble|T1|2|?AddGunWobble@PlayerCharacter@@UAAXXZ
0x005639E0|DebugTextWeapon::_DTPFactory::_DTPFactory|T2|1|??0_DTPFactory@DebugTextWeapon@@QAA@XZ
0x00564BC6|PlayerCharacter::AddNote|T2|1|?AddNote@PlayerCharacter@@QAAXPAVBGSNote@@_N@Z
0x00565620|PlayerCharacter::UpdateMenuModeButton|T2|1|?UpdateMenuModeButton@PlayerCharacter@@QAAXM@Z
0x0056802C|Actor::DropObject|T2|1|?DropObject@Actor@@UAAPAVTESObjectREFR@@PAVTESObject@@PAVExtraDataList@@HPBVNiPoint3@@2@Z
0x0056806F|Actor::Eat|T2|1|?Eat@Actor@@QAAXPAVTESBoundObject@@PAVExtraDataList@@_N@Z
0x00568165|Actor::EquipObject|T2|1|?EquipObject@Actor@@QAAXPAVTESBoundObject@@HPAVExtraDataList@@_N22@Z
0x005683F7|BGSTerminal::HandleOpenFinish|T2|1|?HandleOpenFinish@BGSTerminal@@UAAXPAVTESObjectREFR@@0@Z
0x00570877|ProcessLists::GetCrimeByIndex|T2|1|?GetCrimeByIndex@ProcessLists@@QAAPAVCrime@@W4CRIME_TYPE@PackageNS@@G@Z
0x0057A5DD|MessageHandler::NiWarning|T2|1|?NiWarning@MessageHandler@@KAIPBD0PAX@Z
0x0057AA40|DebugTextActor::PrintTraitsPerksPage|T2|1|?PrintTraitsPerksPage@DebugTextActor@@AAAXPAVIDebugText@@PAVActor@@@Z
0x0057B410|CombatActionHide::GetDebugText|T2|1|?GetDebugText@CombatActionHide@@UAAXPADIH@Z
0x00582A91|CombatGoal::CreateCombatGoal|T2|1|?CreateCombatGoal@CombatGoal@@SAPAV1@W4COMBAT_GOAL@1@@Z
0x00584628|CombatGroup::AddTarget|T2|1|?AddTarget@CombatGroup@@QAA_NPAVActor@@@Z
0x005848DC|CombatGroup::AddMember|T2|1|?AddMember@CombatGroup@@QAA_NPAVActor@@@Z
0x00585800|CombatGroup::MergeGroup|T2|1|?MergeGroup@CombatGroup@@QAA_NPAV1@@Z
0x0058EFA0|CombatManager::AddCombatant|T2|1|?AddCombatant@CombatManager@@QAAPAVCombatController@@PAVActor@@0I_N@Z
0x0058F540|CombatManager::AddGroupMember|T2|1|?AddGroupMember@CombatManager@@QAAPAVCombatController@@PAVActor@@PAVCombatGroup@@@Z
0x0058FF68|CombatManager::CreateCombatGroup|T1|2|?CreateCombatGroup@CombatManager@@QAAPAVCombatGroup@@XZ
0x005900F0|CombatManager::SplitPlayerCombatGroup|T2|1|?SplitPlayerCombatGroup@CombatManager@@QAAPAVCombatGroup@@PAVActor@@@Z
0x00590146|CombatManager::Create|T2|1|?Create@CombatManager@@SAXXZ
0x00590320|CombatManager::Update|T2|1|?Update@CombatManager@@QAAX_N@Z
0x00599323|CombatState::FindCombatLocation|T2|1|?FindCombatLocation@CombatState@@QAA_NH@Z
0x005A201D|CombatTargetMap::AddTargetAttacker|T2|1|?AddTargetAttacker@CombatTargetMap@@QAAXPAVActor@@0@Z
0x005A4C70|DebugTextWeapon::RenderPage|T2|1|?RenderPage@DebugTextWeapon@@UAAXPAVIDebugText@@H@Z
0x005A8250|CombatWorldState::GetStateValueText|T2|1|?GetStateValueText@CombatWorldState@@SAPBDW4COMBAT_WORLD_STATE@@H@Z
0x005A87F0|CombatWorldStateArray::Update|T2|1|?Update@CombatWorldStateArray@@QAAXPAVCombatController@@@Z
0x005A912B|CombatWorldStateArray::GetDebugText|T1|3|?GetDebugText@CombatWorldStateArray@@QAAXPADIW4COMBAT_WORLD_STATE@@@Z
0x005A93A0|ContinuousBeamProjectile::Initialize|T2|1|?Initialize@ContinuousBeamProjectile@@UAAXXZ
0x005AADC0|Explosion::ProcessTargets|T2|1|?ProcessTargets@Explosion@@QAAXXZ
0x005AB1E2|MagicBallProjectile::Update|T2|1|?Update@MagicBallProjectile@@UAAXM@Z
0x005AB41E|Explosion::Initialize|T2|1|?Initialize@Explosion@@UAAXXZ
0x005AB8DF|Explosion::Init3D|T1|2|?Init3D@Explosion@@QAAXXZ
0x005AFD7C|Explosion::RunLOSPick|T2|1|?RunLOSPick@Explosion@@QAA_NVNiPoint3@@PAVTESObjectREFR@@@Z
0x005B683F|MissileProjectile::UpdateProjectile|T2|1|?UpdateProjectile@MissileProjectile@@UAAXM@Z
0x005B9BF1|Projectile::ImpactData::FinishLoadGame|T2|1|?FinishLoadGame@ImpactData@Projectile@@QAAXPAVBGSLoadFormBuffer@@@Z
0x005BAAA0|Projectile::Kill|T1|3|?Kill@Projectile@@QAAXXZ
0x005BDBBC|Projectile::AddImpact|T2|4|?AddImpact@Projectile@@MAA_NPAVTESObjectREFR@@ABVNiPoint3@@1PBVhkpCollidable@@IW4MATERIAL_TYPE@@@Z
0x005BE881|Projectile::RunTargetPick|T2|1|?RunTargetPick@Projectile@@UAA_NXZ
0x005C783F|VATS::UpdateMeleeAttack|T2|1|?UpdateMeleeAttack@VATS@@AAAXPAUVATS_COMMAND@@@Z
0x005C8870|CombatProcedureActivateObject::Update|T2|1|?Update@CombatProcedureActivateObject@@UAAXXZ
0x005C8B90|CombatProcedureMove::ClearReferencePointers|T2|1|?ClearReferencePointers@CombatProcedureMove@@UAAXPAVTESObjectREFR@@@Z
0x005C8BC4|CombatProcedureActivateObject::DisplayDebugText|T2|2|?DisplayDebugText@CombatProcedureActivateObject@@UAAXPAVIDebugText@@W4DEBUGTEXT_LOCATION@@W4DEBUGTEXT_JUSTIFY@@@Z
0x005C9A50|CombatProcedureAttackGrenade::DisplayDebugText|T2|2|?DisplayDebugText@CombatProcedureAttackGrenade@@UAAXPAVIDebugText@@W4DEBUGTEXT_LOCATION@@W4DEBUGTEXT_JUSTIFY@@@Z
0x005C9BFA|CombatProcedureAttackLow::Update|T2|1|?Update@CombatProcedureAttackLow@@UAAXXZ
0x005C9FB4|CombatProcedureAttackLow::DisplayDebugText|T2|2|?DisplayDebugText@CombatProcedureAttackLow@@UAAXPAVIDebugText@@W4DEBUGTEXT_LOCATION@@W4DEBUGTEXT_JUSTIFY@@@Z
0x005CBA50|CombatProcedureAttackMelee::ManeuverDecision|T1|5|?ManeuverDecision@CombatProcedureAttackMelee@@AAAXXZ
0x005CBD6D|CombatProcedureAttackMelee::HandleDodge|T2|1|?HandleDodge@CombatProcedureAttackMelee@@AAAXXZ
0x005CCFB0|CombatProcedureAttackMelee::SelectPowerAttack|T2|4|?SelectPowerAttack@CombatProcedureAttackMelee@@AAA?AW4ANIM_GROUP_ENUM@@MM_N00@Z
0x005CDAC0|CombatProcedureAttackMelee::DisplayDebugText|T2|5|?DisplayDebugText@CombatProcedureAttackMelee@@UAAXPAVIDebugText@@W4DEBUGTEXT_LOCATION@@W4DEBUGTEXT_JUSTIFY@@@Z
0x005CFDEF|CombatProcedureAttackRanged::Disarmed|T2|1|?Disarmed@CombatProcedureAttackRanged@@UAAXPAVActor@@@Z
0x005D0184|CombatProcedureAttackRanged::DisplayDebugText|T2|3|?DisplayDebugText@CombatProcedureAttackRanged@@UAAXPAVIDebugText@@W4DEBUGTEXT_LOCATION@@W4DEBUGTEXT_JUSTIFY@@@Z
0x005D114A|CombatProcedureBeInCover::Update|T2|5|?Update@CombatProcedureBeInCover@@UAAXXZ
0x005D1910|CombatProcedureBeInCover::DisplayDebugText|T2|4|?DisplayDebugText@CombatProcedureBeInCover@@UAAXPAVIDebugText@@W4DEBUGTEXT_LOCATION@@W4DEBUGTEXT_JUSTIFY@@@Z
0x005D2CCF|CombatProcedureEngageTarget::Update|T2|7|?Update@CombatProcedureEngageTarget@@UAAXXZ
0x005D3800|CombatProcedureEngageTarget::DisplayDebugText|T2|14|?DisplayDebugText@CombatProcedureEngageTarget@@UAAXPAVIDebugText@@W4DEBUGTEXT_LOCATION@@W4DEBUGTEXT_JUSTIFY@@@Z
0x005D3F42|CombatProcedureEvade::Update|T1|2|?Update@CombatProcedureEvade@@UAAXXZ
0x005D454A|CombatProcedureHideFromTarget::Update|T2|2|?Update@CombatProcedureHideFromTarget@@UAAXXZ
0x005D4895|CombatProcedureHideFromTarget::DisplayDebugText|T1|3|?DisplayDebugText@CombatProcedureHideFromTarget@@UAAXPAVIDebugText@@W4DEBUGTEXT_LOCATION@@W4DEBUGTEXT_JUSTIFY@@@Z
0x005D5351|CombatProcedureMove::Update|T1|2|?Update@CombatProcedureMove@@UAAXXZ
0x005D623F|CombatProcedureMove::CreatePath|T2|1|?CreatePath@CombatProcedureMove@@QAA_NAAV?$NiPointer@VPathingAvoidNodeArray@@@@@Z
0x005D6730|CombatProcedureMove::DisplayDebugText|T2|6|?DisplayDebugText@CombatProcedureMove@@UAAXPAVIDebugText@@W4DEBUGTEXT_LOCATION@@W4DEBUGTEXT_JUSTIFY@@@Z
0x005D77F1|CombatProcedureSearch::Update|T2|5|?Update@CombatProcedureSearch@@UAAXXZ
0x005D8248|CombatProcedureSearch::DisplayDebugText|T2|5|?DisplayDebugText@CombatProcedureSearch@@UAAXPAVIDebugText@@W4DEBUGTEXT_LOCATION@@W4DEBUGTEXT_JUSTIFY@@@Z
0x005D84B0|CombatController::DisplayAttackerDebugText|T2|1|?DisplayAttackerDebugText@CombatController@@QAAXPAVIDebugText@@W4DEBUGTEXT_LOCATION@@W4DEBUGTEXT_JUSTIFY@@@Z
0x005D8C00|CombatProcedureUseCombatItem::Update|T2|1|?Update@CombatProcedureUseCombatItem@@UAAXXZ
0x005D8C60|CombatProcedureUseCombatItem::DisplayDebugText|T2|1|?DisplayDebugText@CombatProcedureUseCombatItem@@UAAXPAVIDebugText@@W4DEBUGTEXT_LOCATION@@W4DEBUGTEXT_JUSTIFY@@@Z
0x005DD86C|ActorMover::LoadGame|T2|1|?LoadGame@ActorMover@@UAAXPAVBGSLoadFormBuffer@@@Z
0x005E6DD2|DetailedActorPathHandler::PrintCurrentStatus|T2|12|?PrintCurrentStatus@DetailedActorPathHandler@@UAAXPAVIDebugText@@W4DEBUGTEXT_LOCATION@@W4DEBUGTEXT_JUSTIFY@@@Z
0x005E90E1|VirtualActorPathHandler::UseDoorAtNode|T2|1|?UseDoorAtNode@VirtualActorPathHandler@@QAAHAAVNiPoint3@@@Z
0x005E937E|VirtualActorPathHandler::PrintCurrentStatus|T1|3|?PrintCurrentStatus@VirtualActorPathHandler@@UAAXPAVIDebugText@@W4DEBUGTEXT_LOCATION@@W4DEBUGTEXT_JUSTIFY@@@Z
0x005E9C60|PlayerCharacter::GetSaveSize|T2|1|?GetSaveSize@PlayerCharacter@@UAAGI@Z
0x005EA096|TES::SaveGame|T1|3|?SaveGame@TES@@QAAXXZ
0x005EA95D|TES::GetSaveSize|T2|1|?GetSaveSize@TES@@QAAGXZ
0x005EAD60|TESObjectCELL::SaveGame|T2|3|?SaveGame@TESObjectCELL@@UAAXI@Z
0x005EAF35|TES::LoadGame|T2|4|?LoadGame@TES@@QAAXXZ
0x005EB72D|BackUpPackage::GetSaveSize|T1|2|?GetSaveSize@BackUpPackage@@UAAGXZ
0x005EB8A0|BackUpPackage::SaveGame|T2|3|?SaveGame@BackUpPackage@@UAAXXZ
0x005EB9A0|ExtraDataList::SaveGame|T2|1|?SaveGame@ExtraDataList@@QAAXIPAVTESObjectREFR@@@Z
0x005EBB80|BackUpPackage::LoadGame|T2|3|?LoadGame@BackUpPackage@@UAAXXZ
0x005ED700|DialoguePackage::GetSaveSize|T1|2|?GetSaveSize@DialoguePackage@@UAAGXZ
0x005EDA51|DialoguePackage::SaveGame|T1|4|?SaveGame@DialoguePackage@@UAAXXZ
0x005EDF13|DialoguePackage::LoadGame|T2|4|?LoadGame@DialoguePackage@@UAAXXZ
0x005EFB72|FleePackage::GetSaveSize|T1|2|?GetSaveSize@FleePackage@@UAAGXZ
0x005EFE47|FleePackage::SaveGame|T2|3|?SaveGame@FleePackage@@UAAXXZ
0x005EFF60|AlarmPackage::LoadGame|T2|2|?LoadGame@AlarmPackage@@UAAXXZ
0x005F01D0|Crime::LoadGame|T2|2|?LoadGame@Crime@@QAAXXZ
0x005F0267|FleePackage::LoadGame|T2|3|?LoadGame@FleePackage@@UAAXXZ
0x005FDAF0|Tile::LoadTextTable|T3|18|?LoadTextTable@Tile@@SAXXZ
0x005FDCB0|D3DXShader::CParse::Token|T3|1|?Token@CParse@D3DXShader@@IAAHXZ
0x005FE090|XGRAPHICS::PrintToken|T2|1|?PrintToken@XGRAPHICS@@YAXPBTIL_OpCode@1@PAVCompiler@1@@Z
0x005FE1A0|XGRAPHICS::ShaderPDBBuilder::WriteTool|T2|2|?WriteTool@ShaderPDBBuilder@XGRAPHICS@@AAAXPAVStream@2@@Z
0x005FE2A0|XGRAPHICS::ShaderPDBBuilder::WriteTypeInfo|T3|1|?WriteTypeInfo@ShaderPDBBuilder@XGRAPHICS@@AAAXPAVStream@2@PAU_D3DXSHADER_CONSTANTTABLE@@PAU_D3DXSHADER_TYPEINFO@@PBD@Z
0x005FE2F0|D3DXShader::CUAssembler::GetPDBBuilder|T2|1|?GetPDBBuilder@CUAssembler@D3DXShader@@IAAPAUXShaderPDBBuilder@@XZ
0x005FE570|D3DXShader::CParse::FindDecl|T2|1|?FindDecl@CParse@D3DXShader@@IAAJW4_D3DDECL_TYPE@2@PAUD3DXTOKEN@2@PAVCNode@2@2PAVCNodeScope@2@KPAPAV52@4@Z
0x005FE5DA|XGRAPHICS::ShaderPDBBuilder::WriteShaders|T3|1|?WriteShaders@ShaderPDBBuilder@XGRAPHICS@@AAAXPAVStream@2@@Z
0x00600CE3|Tile::ParseFile|T2|3|?ParseFile@Tile@@SAPAVBuildStorage@1@PBDPADI@Z
0x00601000|Tile::InsertIncludedFiles|T2|1|?InsertIncludedFiles@Tile@@SA_NPAVXMLStorage@@@Z
0x00601350|Tile::BuildAndNameTree|T2|1|?BuildAndNameTree@Tile@@QAAPAV1@PAVTileTemplate@1@@Z
0x006017C3|Tile::ConnectTraitsToTree|T2|2|?ConnectTraitsToTree@Tile@@QAAXPAVTileTemplate@1@@Z
0x00604DDA|Tile::UpdateTile|T2|1|?UpdateTile@Tile@@QAA_N_N@Z
0x00604E04|BGSTextureSet::GetTexture|T2|1|?GetTexture@BGSTextureSet@@UBAXW4TextureTypeEnum@BSShaderProperty@@AAV?$NiPointer@VNiTexture@@@@@Z
0x00605E2A|Tile::AddFadeControl|T1|2|?AddFadeControl@Tile@@QAAXHMMMW4TILE_FADE_CONTROL_TYPE@1@@Z
0x00606471|Tile::UpdateFadeControls|T1|2|?UpdateFadeControls@Tile@@SAXXZ
0x006082BA|NiFragmentMaterial::InsertTextureSampler|T2|1|?InsertTextureSampler@NiFragmentMaterial@@MAAPAVNiMaterialResource@@AAVContext@1@ABVNiFixedString@@I@Z
0x00608A20|Tile::TileTemplate::AddPair|T2|1|?AddPair@TileTemplate@Tile@@QAAXHPBDH_N@Z
0x00608DAC|NiD3DShaderProgramCreatorHLSL::CreatePixelShaderFromD3DXBuffer|T2|1|?CreatePixelShaderFromD3DXBuffer@NiD3DShaderProgramCreatorHLSL@@UAAPAVNiD3DPixelShader@@PAUID3DXBuffer@@IPBD11_N@Z
0x00609BFA|TileText::GetTypeName|T2|1|?GetTypeName@TileText@@UAAPBDXZ
0x00612C15|Font::MakeTriShape|T2|1|?MakeTriShape@Font@@QAAPAVNiTriShape@@HABVNiColorA@@_N@Z
0x00613860|Font::MakeIconsTriShape|T2|1|?MakeIconsTriShape@Font@@QAAPAVNiTriShape@@XZ
0x00614DA0|FontManager::FontManager|T2|1|??0FontManager@@QAA@XZ
0x00615106|FontManager::CollectTo|T2|1|?CollectTo@FontManager@@QAA?AV?$BSStringT@D@@PADAAHHH1AAD_N@Z
0x00615CE9|std::_Locinfo::_Gettrue|T2|1|?_Gettrue@_Locinfo@std@@QBAPBDXZ
0x00616077|FontManager::PrepHypertext|T2|5|?PrepHypertext@FontManager@@QAAPAVTextDoc@1@AAV?$BSStringT@D@@AAVTextData@1@@Z
0x0061AD11|Menu::LoadMasterXMLFile|T1|2|?LoadMasterXMLFile@Menu@@SAHXZ
0x0061B5E5|Menu::CreateFinalMasterXMLFile|T2|1|?CreateFinalMasterXMLFile@Menu@@SA_NXZ
0x0061D779|Tile::Extra::Extra|T2|1|??0Extra@Tile@@QAA@PAV1@PAVNiNode@@@Z
0x0061D8C7|Tile::GetTextureAtlasInfo|T2|1|?GetTextureAtlasInfo@Tile@@SAXPBD0PAV?$BSStringT@D@@PAV?$NiRect@M@@@Z
0x0061D910|BGSTextureSet::Load|T2|1|?Load@BGSTextureSet@@UAA_NPAVTESFile@@@Z
0x0061DC20|TileImage::AddToTesTextures|T2|1|?AddToTesTextures@TileImage@@SAXPBDAAMAAV?$NiPointer@VNiTexture@@@@MV2@@Z
0x0061E170|TileImage::MakeNode|T2|1|?MakeNode@TileImage@@UAAPAVNiNode@@XZ
0x0061E9F0|Tile3D::UpdateNIF|T2|1|?UpdateNIF@Tile3D@@QAAXXZ
0x00620D32|ItemModMenu::Update|T2|1|?Update@ItemModMenu@@SAXXZ
0x00620ED0|ReservedCoverLocation::UpdateDebugGeometry|T2|1|?UpdateDebugGeometry@ReservedCoverLocation@@QAAXI@Z
0x00624080|XGamerProfile::IsCodeRedeemed|T2|1|?IsCodeRedeemed@XGamerProfile@@QBA_NPBD@Z
0x00624180|XGamerProfile::RedeemCode|T2|1|?RedeemCode@XGamerProfile@@QAA_NPBD@Z
0x00624280|XGamerProfile::GetContentBit|T1|4|?GetContentBit@XGamerProfile@@IBAIPBD@Z
0x0062C088|NiAnimationSDM::Shutdown|T2|46|?Shutdown@NiAnimationSDM@@SAXXZ
0x0062C130|NiAnimationSDM::Init|T2|16|?Init@NiAnimationSDM@@SAXXZ
0x0062D1D0|NiControllerManager::CreateTempBlendSequence|T2|1|?CreateTempBlendSequence@NiControllerManager@@IAAPAVNiControllerSequence@@PAV2@0@Z
0x0062DA31|NiInterpController::GetViewerStrings|T2|1|?GetViewerStrings@NiInterpController@@UAAXPAV?$NiTPrimitiveArray@PAD@@@Z
